window_start,src_ip,network_packets_all_count,network_packets_dst_count,network_packets_src_count,network_ips_all_count,network_ips_dst_count,network_ips_src_count,network_macs_all_count,network_macs_dst_count,network_macs_src_count,network_ports_all_count,network_ports_dst_count,network_ports_src_count,network_protocols_all_count,network_protocols_dst_count,network_protocols_src_count,network_packet-size_avg,network_packet-size_max,network_packet-size_min,network_packet-size_std_deviation,network_payload-length_avg,network_payload-length_max,network_payload-length_min,network_payload-length_std_deviation,network_ip-length_avg,network_ip-length_max,network_ip-length_min,network_ip-length_std_deviation,network_header-length_avg,network_header-length_max,network_header-length_min,network_header-length_std_deviation,network_ttl_avg,network_ttl_max,network_ttl_min,network_ttl_std_deviation,network_ip-flags_avg,network_ip-flags_max,network_ip-flags_min,network_ip-flags_std_deviation,network_tcp-flags-ack_count,network_tcp-flags-fin_count,network_tcp-flags-psh_count,network_tcp-flags-rst_count,network_tcp-flags-syn_count,network_tcp-flags-urg_count,network_tcp-flags_avg,network_tcp-flags_max,network_tcp-flags_min,network_tcp-flags_std_deviation,network_window-size_avg,network_window-size_max,network_window-size_min,network_window-size_std_deviation,network_mss_avg,network_mss_max,network_mss_min,network_mss_std_deviation,network_time-delta_avg,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_interval-packets,network_fragmentation-score,network_fragmented-packets,log_data-ranges_avg,log_data-ranges_max,log_data-ranges_min,log_data-ranges_std_deviation,log_data-types_count,log_interval-messages,log_messages_count
1785344317.794,192.168.10.40,3,3,3,2,1,1,2,1,1,4,1,3,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,51.666667,54,50,1.699673,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2721.851349,3195.648193,2248.054504,473.796844,2,0.0,0,0.0,0,0,0.0,1,2721.851349,3
1785344317.794,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5187.936306,5187.936306,5187.936306,0.0,1,0.0,0,0.0,0,0,0.0,1,5187.936306,2
1785344317.794,192.168.10.31,3,3,3,2,1,1,2,1,1,5,2,3,2,2,2,59.333333,74,52,10.370899,25.333333,40,18,10.370899,45.333333,60,38,10.370899,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,2968.465089,5935.462713,1.467466,2966.997623,2,0.0,0,11.0,22,0,11.0,1,2968.465089,3
1785344317.794,192.168.10.12,11,11,11,3,2,1,3,2,1,20,9,11,2,2,2,56.181818,62,54,3.562894,22.181818,28,20,3.562894,42.181818,48,40,3.562894,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,8,0,0,8,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,600.622034,3004.59218,0.767708,1036.100416,10,0.0,0,7.2,8,0,2.4,1,600.622034,11
1785344317.794,192.168.10.11,18,18,18,3,2,1,3,2,1,19,9,10,1,1,1,64.0,88,54,10.994948,30.0,54,20,10.994948,50.0,74,40,10.994948,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,16,2,2,8,2,0,17.222222,24,2,5.883645,7360.888889,64240,0,20111.194917,1460.0,1460,1460,0.0,294.75264,3763.897181,0.703096,913.849694,17,0.0,0,27.411765,34,8,8.561603,1,294.75264,18
1785344317.794,192.168.10.20,27,27,27,4,3,1,4,3,1,32,8,24,1,1,1,73.111111,74,66,2.514157,39.111111,40,32,2.514157,59.111111,60,52,2.514157,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,24,0,3.592593,17,2,4.507272,57158.0,64240,502,20030.920897,1460.0,1460,1460,0.0,93.739454,2411.123514,0.52619,463.476893,26,0.0,0,2.153846,8,0,3.548481,1,93.739454,27
1785344317.794,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344327.869,192.168.10.21,1047,1047,1047,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.706678,977.202415,0.230789,88.840334,1046,0.0,0,0.0,0,0,0.0,1,8.706678,1047
1785344327.869,192.168.10.50,24,24,24,7,6,1,7,6,1,5,3,2,2,2,2,286.5,582,54,249.871467,252.5,548,20,249.871467,272.5,568,40,249.871467,20.0,20,20,0.0,64.0,64,64,0.0,0.583333,2,0,0.909059,7,2,0,1,2,0,17.428571,20,16,1.293626,18908.0,65160,0,29252.839364,1460.0,1460,1460,0.0,393.828713,1010.321617,1.061678,331.599755,23,0.0,0,495.73913,528,0,106.253682,2,393.828713,24
1785344327.869,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,55.75,58,52,2.277608,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2817.217588,3321.428537,2023.391485,568.115452,3,0.0,0,0.0,0,0,0.0,1,2817.217588,4
1785344327.869,192.168.10.12,12,12,12,4,3,1,4,3,1,21,10,11,2,2,2,56.0,62,54,3.464102,22.0,28,20,3.464102,42.0,48,40,3.464102,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,9,0,0,9,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,662.291223,3004.717827,0.800848,1149.705467,11,0.0,0,6.545455,8,0,3.085557,1,662.291223,12
1785344327.869,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4511.731863,4511.731863,4511.731863,0.0,1,0.0,0,0.0,0,0,0.0,1,4511.731863,2
1785344327.869,192.168.10.11,19,19,19,4,3,1,4,3,1,21,10,11,1,1,1,63.473684,88,54,10.932176,29.473684,54,20,10.932176,49.473684,74,40,10.932176,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,17,2,2,9,2,0,17.368421,24,2,5.760213,6973.473684,64240,0,19643.68636,1460.0,1460,1460,0.0,344.255024,4797.000647,0.715017,1113.249021,18,0.0,0,29.333333,34,8,8.164966,1,344.255024,19
1785344327.869,192.168.10.31,4,4,4,4,3,1,4,3,1,7,3,4,2,2,2,63.0,74,52,11.0,29.0,40,18,11.0,49.0,60,38,11.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,1615.844965,4841.920614,2.659798,2281.179971,3,0.0,0,22.0,22,22,0.0,1,1615.844965,4
1785344327.869,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344327.869,192.168.10.20,16,16,16,3,2,1,3,2,1,24,8,16,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,16,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,1.140451,2.115965,0.773668,0.324809,15,0.0,0,0.0,0,0,0.0,1,1.140451,16
1785344337.944,192.168.10.21,1043,1043,1043,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.769111,967.108965,0.265598,88.957468,1042,0.0,0,0.0,0,0,0.0,1,8.769111,1043
1785344337.944,192.168.10.50,36,36,36,8,7,1,8,7,1,21,12,9,2,2,2,211.222222,582,54,230.212114,177.222222,548,20,230.212114,197.222222,568,40,230.212114,20.0,20,20,0.0,64.0,64,64,0.0,1.0,2,0,1.0,18,3,0,9,3,0,18.5,20,16,1.607275,11029.777778,65160,0,24208.842924,1460.0,1460,1460,0.0,273.700224,1010.944366,0.446796,295.826932,35,0.0,0,496.4,528,20,116.863583,2,273.700224,36
1785344337.944,192.168.10.12,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,62.0,62,62,0.0,28.0,28,28,0.0,48.0,48,48,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3002.099355,3003.133297,3000.615597,1.075935,3,0.0,0,0.0,0,0,0.0,1,3002.099355,4
1785344337.944,192.168.10.20,11,11,11,2,1,1,2,1,1,16,8,8,1,1,1,71.818182,74,66,3.562894,37.818182,40,32,3.562894,57.818182,60,52,3.562894,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,8,0,5.909091,17,2,6.388264,46856.909091,64240,502,28386.468586,1460.0,1460,1460,0.0,1.055813,2.030849,0.436544,0.445681,10,0.0,0,5.6,8,0,3.666061,1,1.055813,11
1785344337.944,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,51.25,53,50,1.299038,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2654.221614,3351.794004,1705.20401,695.333576,3,0.0,0,0.0,0,0,0.0,1,2654.221614,4
1785344337.944,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5231.047869,5231.047869,5231.047869,0.0,1,0.0,0,0.0,0,0,0.0,1,5231.047869,2
1785344337.944,192.168.10.11,10,10,10,2,1,1,2,1,1,3,1,2,1,1,1,72.0,88,66,8.579044,38.0,54,32,8.579044,58.0,74,52,8.579044,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,8,2,2,0,2,0,15.0,24,2,7.155418,13249.6,64240,502,25495.2,1460.0,1460,1460,0.0,556.764656,5002.48456,0.590086,1571.799406,9,0.0,0,20.444444,22,8,4.399776,1,556.764656,10
1785344337.944,192.168.10.31,3,3,3,2,1,1,2,1,1,5,2,3,2,2,2,59.333333,74,52,10.370899,25.333333,40,18,10.370899,45.333333,60,38,10.370899,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,2865.513325,5725.936174,5.090475,2860.42285,2,0.0,0,11.0,22,0,11.0,1,2865.513325,3
1785344337.944,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344348.042,192.168.10.21,1042,1042,1042,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.77124,971.78483,0.262022,89.279808,1041,0.0,0,0.0,0,0,0.0,1,8.77124,1042
1785344348.042,192.168.10.50,34,34,34,8,7,1,8,7,1,21,12,9,2,2,2,219.058824,582,54,234.523414,185.058824,548,20,234.523414,205.058824,568,40,234.523414,20.0,20,20,0.0,64.0,64,64,0.0,1.0,2,0,1.0,17,3,0,9,3,0,18.647059,20,16,1.531673,11648.588235,65160,0,24771.959824,1460.0,1460,1460,0.0,287.673358,1010.523558,0.445843,309.859281,33,0.0,0,494.969697,528,0,122.536942,2,287.673358,34
1785344348.042,192.168.10.20,27,27,27,4,3,1,4,3,1,32,8,24,1,1,1,73.111111,74,66,2.514157,39.111111,40,32,2.514157,59.111111,60,52,2.514157,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,24,0,3.592593,17,2,4.507272,57158.0,64240,502,20030.920897,1460.0,1460,1460,0.0,94.176127,2420.962095,0.509739,465.357325,26,0.0,0,2.153846,8,0,3.548481,1,94.176127,27
1785344348.042,192.168.10.11,19,19,19,4,3,1,4,3,1,20,10,10,1,1,1,63.473684,88,54,10.932176,29.473684,54,20,10.932176,49.473684,74,40,10.932176,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,17,2,2,9,2,0,17.368421,24,2,5.760213,6973.473684,64240,0,19643.68636,1460.0,1460,1460,0.0,355.7848,3769.01412,0.761747,923.969763,18,0.0,0,19.222222,34,0,15.904421,1,355.7848,19
1785344348.042,192.168.10.12,12,12,12,4,3,1,4,3,1,21,10,11,2,2,2,56.0,62,54,3.464102,22.0,28,20,3.464102,42.0,48,40,3.464102,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,9,0,0,9,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,664.632797,3003.652811,0.893593,1140.03812,11,0.0,0,2.909091,8,0,3.848366,1,664.632797,12
1785344348.042,192.168.10.22,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,8006.052971,8006.052971,8006.052971,0.0,1,0.0,0,0.0,0,0,0.0,1,8006.052971,2
1785344348.042,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4811.504602,4811.504602,4811.504602,0.0,1,0.0,0,0.0,0,0,0.0,1,4811.504602,2
1785344348.042,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,52.25,56,50,2.277608,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2352.224906,2811.919689,1970.261574,347.973878,3,0.0,0,0.0,0,0,0.0,1,2352.224906,4
1785344348.042,192.168.10.31,4,4,4,4,3,1,4,3,1,7,3,4,2,2,2,63.0,74,52,11.0,29.0,40,18,11.0,49.0,60,38,11.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,1532.091936,4590.003252,2.732754,2162.269853,3,0.0,0,22.0,22,22,0.0,1,1532.091936,4
1785344358.136,192.168.10.21,1050,1050,1050,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.701905,974.409342,0.201225,88.935699,1049,0.0,0,0.0,0,0,0.0,1,8.701905,1050
1785344358.136,192.168.10.50,35,35,35,8,7,1,8,7,1,21,12,9,2,2,2,214.657143,582,54,232.567648,180.657143,548,20,232.567648,200.657143,568,40,232.567648,20.0,20,20,0.0,64.0,64,64,0.0,1.028571,2,0,0.999592,18,3,0,9,3,0,18.5,20,16,1.607275,11029.777778,65160,0,24208.842924,1460.0,1460,1460,0.0,266.838677,1009.422064,0.465631,339.812276,34,0.0,0,492.0,528,0,120.894704,2,266.838677,35
1785344358.136,192.168.10.12,11,11,11,3,2,1,3,2,1,20,9,11,2,2,2,56.181818,62,54,3.562894,22.181818,28,20,3.562894,42.181818,48,40,3.562894,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,8,0,0,8,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,600.51384,2999.712706,0.802994,1033.448997,10,0.0,0,8.0,8,8,0.0,1,600.51384,11
1785344358.136,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,53.25,57,51,2.277608,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2097.625733,2758.637667,1692.152977,471.396933,3,0.0,0,0.0,0,0,0.0,1,2097.625733,4
1785344358.136,192.168.10.11,18,18,18,3,2,1,3,2,1,19,9,10,1,1,1,64.0,88,54,10.994948,30.0,54,20,10.994948,50.0,74,40,10.994948,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,16,2,2,8,2,0,17.222222,24,2,5.883645,7360.888889,64240,0,20111.194917,1460.0,1460,1460,0.0,294.870839,3961.485386,0.729799,947.939832,17,0.0,0,27.411765,34,8,8.561603,1,294.870839,18
1785344358.136,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,51.5,52,51,0.5,17.5,18,17,0.5,37.5,38,37,0.5,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4773.297071,4773.297071,4773.297071,0.0,1,0.0,0,1.0,1,1,0.0,1,4773.297071,2
1785344358.136,192.168.10.31,3,3,3,2,1,1,2,1,1,5,2,3,2,2,2,59.333333,74,52,10.370899,25.333333,40,18,10.370899,45.333333,60,38,10.370899,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,2906.790852,5811.794758,1.786947,2905.003906,2,0.0,0,11.0,22,0,11.0,1,2906.790852,3
1785344358.136,192.168.10.20,27,27,27,4,3,1,4,3,1,32,8,24,1,1,1,73.111111,74,66,2.514157,39.111111,40,32,2.514157,59.111111,60,52,2.514157,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,24,0,3.592593,17,2,4.507272,57158.0,64240,502,20030.920897,1460.0,1460,1460,0.0,93.928906,2415.596962,0.418663,464.333734,26,0.0,0,2.153846,8,0,3.548481,1,93.928906,27
1785344358.136,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344368.228,192.168.10.21,1051,1051,1051,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.684407,982.08642,0.191212,89.256138,1050,0.0,0,0.0,0,0,0.0,1,8.684407,1051
1785344368.228,192.168.10.50,34,34,34,8,7,1,8,7,1,20,11,9,2,2,2,220.088235,582,54,233.873818,186.088235,548,20,233.873818,206.088235,568,40,233.873818,20.0,20,20,0.0,64.0,64,64,0.0,0.941176,2,0,0.998268,16,3,0,8,3,0,18.5625,20,16,1.539836,12376.625,65160,0,25357.296388,1460.0,1460,1460,0.0,285.536629,878.68619,0.485897,303.838073,33,0.0,0,521.090909,528,492,10.697957,2,285.536629,34
1785344368.228,192.168.10.40,5,5,5,2,1,1,2,1,1,6,1,5,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,56.6,59,52,2.497999,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2373.315573,3005.782366,1611.917734,574.67669,4,0.0,0,0.0,0,0,0.0,1,2373.315573,5
1785344368.228,192.168.10.12,13,13,13,4,3,1,4,3,1,22,10,12,2,2,2,56.461538,62,54,3.692308,22.461538,28,20,3.692308,42.461538,48,40,3.692308,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,9,0,0,9,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,759.135048,3002.703428,0.325203,1218.69585,12,0.0,0,7.333333,8,0,2.211083,1,759.135048,13
1785344368.228,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,51.5,52,51,0.5,17.5,18,17,0.5,37.5,38,37,0.5,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5256.995678,5256.995678,5256.995678,0.0,1,0.0,0,1.0,1,1,0.0,1,5256.995678,2
1785344368.228,192.168.10.11,19,19,19,4,3,1,4,3,1,20,10,10,1,1,1,63.473684,88,54,10.932176,29.473684,54,20,10.932176,49.473684,74,40,10.932176,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,17,2,2,9,2,0,17.368421,24,2,5.760213,6973.473684,64240,0,19643.68636,1460.0,1460,1460,0.0,278.269834,1760.169983,0.623941,620.844272,18,0.0,0,26.555556,34,8,9.038327,1,278.269834,19
1785344368.228,192.168.10.31,4,4,4,4,3,1,4,3,1,6,2,4,2,2,2,63.0,74,52,11.0,29.0,40,18,11.0,49.0,60,38,11.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,1754.590829,5259.444714,1.827955,2478.305964,3,0.0,0,22.0,22,22,0.0,1,1754.590829,4
1785344368.228,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344368.228,192.168.10.20,27,27,27,4,3,1,4,3,1,32,8,24,1,1,1,73.111111,74,66,2.514157,39.111111,40,32,2.514157,59.111111,60,52,2.514157,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,24,0,3.592593,17,2,4.507272,57158.0,64240,502,20030.920897,1460.0,1460,1460,0.0,93.794649,2415.514231,0.323534,464.344028,26,0.0,0,2.153846,8,0,3.548481,1,93.794649,27
1785344378.318,192.168.10.21,1046,1046,1046,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.735559,977.780104,0.189066,89.184707,1045,0.0,0,0.0,0,0,0.0,1,8.735559,1046
1785344378.318,192.168.10.50,23,23,23,7,6,1,7,6,1,5,3,2,2,2,2,295.478261,582,54,251.427381,261.478261,548,20,251.427381,281.478261,568,40,251.427381,20.0,20,20,0.0,64.0,64,64,0.0,0.608696,2,0,0.920261,7,2,0,1,2,0,17.428571,20,16,1.293626,18908.0,65160,0,29252.839364,1460.0,1460,1460,0.0,412.617087,1001.031399,1.149893,339.615268,22,0.0,0,495.727273,528,0,108.566352,2,412.617087,23
1785344378.318,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4592.654228,4592.654228,4592.654228,0.0,1,0.0,0,0.0,0,0,0.0,1,4592.654228,2
1785344378.318,192.168.10.12,11,11,11,3,2,1,3,2,1,20,9,11,2,2,2,56.181818,62,54,3.562894,22.181818,28,20,3.562894,42.181818,48,40,3.562894,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,8,0,0,8,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,600.623346,3001.364708,0.599146,1192.242288,10,0.0,0,7.2,8,0,2.4,1,600.623346,11
1785344378.318,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,57.0,60,52,3.082207,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2101.766507,2548.418283,1787.641287,324.415244,3,0.0,0,0.0,0,0,0.0,1,2101.766507,4
1785344378.318,192.168.10.11,18,18,18,3,2,1,3,2,1,19,9,10,1,1,1,64.0,88,54,10.994948,30.0,54,20,10.994948,50.0,74,40,10.994948,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,16,2,2,8,2,0,17.222222,24,2,5.883645,7360.888889,64240,0,20111.194917,1460.0,1460,1460,0.0,346.547772,4999.119997,0.705719,1181.112183,17,0.0,0,25.529412,34,8,8.015556,1,346.547772,18
1785344378.318,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344378.318,192.168.10.31,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
